Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2016-02-12,21.28689193725586,44.21833419799805,35.07944869995117,25.354000091552734,101.30238342285156,0.6276211142539978,10.06933307647705
2016-02-16,21.88707160949707,45.05613708496094,35.6129150390625,26.05500030517578,100.9051513671875,0.658355712890625,10.344667434692383
2016-02-17,22.222259521484375,46.22906494140625,36.32404708862305,26.704999923706055,104.47024536132812,0.6746987104415894,11.245332717895508
2016-02-18,21.801008224487305,46.026222229003906,35.606468200683594,26.25,102.75225067138672,0.7327530980110168,11.118000030517578
2016-02-19,21.751188278198242,45.699928283691406,35.834739685058594,26.7450008392334,103.8446044921875,0.7425100803375244,11.10533332824707
2016-02-22,21.94143295288086,46.43190383911133,36.17914581298828,27.975000381469727,106.41665649414062,0.7688540816307068,11.849332809448242
2016-02-23,21.445438385009766,45.13550567626953,35.595542907714844,27.64699935913086,104.72845458984375,0.7708054780960083,11.814000129699707
2016-02-24,21.7647762298584,45.294246673583984,35.774696350097656,27.70199966430664,106.13858032226562,0.7761718034744263,11.933333396911621
2016-02-25,21.91425132751465,45.94684982299805,36.1826171875,27.75749969482422,107.32034301757812,0.7778792381286621,12.495332717895508
2016-02-26,21.948225021362305,45.2413330078125,35.97121047973633,27.761499404907227,107.17137908935547,0.7727569937705994,12.689332962036133
2016-02-29,21.898395538330078,44.87094497680664,35.59207534790039,27.625999450683594,106.17831420898438,0.7677382826805115,12.795332908630371
2016-03-01,22.768083572387695,46.37015914916992,36.830223083496094,28.95199966430664,109.05818939208984,0.8017672896385193,12.423333168029785
2016-03-02,22.817913055419922,46.69645690917969,36.69672775268555,29.010499954223633,109.18729400634766,0.8064189553260803,12.555999755859375
2016-03-03,22.98776626586914,46.16734313964844,36.30518341064453,28.874500274658203,108.81985473632812,0.799319326877594,13.049332618713379
2016-03-04,23.329757690429688,45.8851203918457,36.23719787597656,28.756999969482422,107.63812255859375,0.7968711256980896,13.402667045593262
2016-03-07,23.071565628051758,45.00322723388672,35.37273406982422,28.139999389648438,104.99657440185547,0.7917301654815674,13.685999870300293
2016-03-08,22.88132095336914,45.55000305175781,35.40896224975586,28.01300048828125,105.19518280029297,0.7772858142852783,13.506667137145996
2016-03-09,22.901702880859375,46.599449157714844,35.998504638671875,27.973499298095703,106.76421356201172,0.7767963409423828,13.914667129516602
2016-03-10,22.91303062438965,45.90275573730469,36.33396911621094,27.946500778198242,106.57553100585938,0.7755721807479858,13.678667068481445
2016-03-11,23.159893035888672,46.80229949951172,36.96420669555664,28.480499267578125,108.65103149414062,0.7887921333312988,13.833333015441895
2016-03-14,23.21877670288086,46.89048385620117,37.23069763183594,28.668500900268555,109.1277084350586,0.7907507419586182,14.34333324432373
2016-03-15,23.685321807861328,47.26087188720703,37.2470703125,28.85099983215332,109.90229797363281,0.7868337035179138,14.555999755859375
2016-03-16,24.000133514404297,47.931114196777344,37.58403015136719,28.713499069213867,111.4018325805664,0.8103359341621399,14.795332908630371
2016-03-17,23.961637496948242,48.204505920410156,37.63960647583008,27.972000122070312,110.2498550415039,0.803480863571167,15.092000007629395
2016-03-18,23.988811492919922,47.172698974609375,37.48725509643555,27.604000091552734,110.67688751220703,0.8277178406715393,15.515999794006348
2016-03-21,23.986549377441406,47.498992919921875,37.822227478027344,27.698999404907227,111.07410430908203,0.8301660418510437,15.887999534606934
2016-03-22,24.16998291015625,47.68418502807617,37.71751403808594,28.02400016784668,111.47132873535156,0.8286969661712646,15.616000175476074
2016-03-23,24.036373138427734,47.59600067138672,37.59394454956055,28.48150062561035,111.75932312011719,0.8428962826728821,14.838666915893555
2016-03-24,23.93218994140625,47.807647705078125,37.45896911621094,29.147499084472656,112.26579284667969,0.8441202044487,15.183333396911621
